page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
406723,Jack Baker (Earth-616),\/Jack_Baker_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-81,1981
683568,Leonard Spellman (Earth-616),\/Leonard_Spellman_(Earth-616),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,Oct-81,1981
100729,Livilla (Earth-616),\/Livilla_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,1,Apr-81,1981
425495,Maurglon (Earth-616),\/Maurglon_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Nov-81,1981
18676,Morris Vance (Earth-616),\/Morris_Vance_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-81,1981
389627,Pendleton Asquint (Earth-616),\/Pendleton_Asquint_(Earth-616),,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1,Feb-81,1981
248758,Phillip Durant (Earth-616),\/Phillip_Durant_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1,May-81,1981
490881,Pyron (Earth-616),\/Pyron_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Apr-81,1981
84031,Samson Scythe (Earth-616),\/Samson_Scythe_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,1,Oct-81,1981
246087,Seymour Marley (Earth-616),\/Seymour_Marley_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-81,1981
570104,Tarrax the Tamer (Earth-616),\/Tarrax_the_Tamer_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-81,1981
425477,Theresa Cruz (Earth-616),\/Theresa_Cruz_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,1,Mar-81,1981
7708,Thibodaux Boudreaux (Earth-616),\/Thibodaux_Boudreaux_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Mar-81,1981
246354,Thomas Arn (Earth-616),\/Thomas_Arn_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-81,1981
32182,Transformer (Earth-616),\/Transformer_(Earth-616),Secret Identity,Bad Characters,,No Hair,,,Living Characters,1,Mar-81,1981
425478,Tyrone Owlsley (Earth-616),\/Tyrone_Owlsley_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-81,1981
488832,Benazu (Earth-616),\/Benazu_(Earth-616),Secret Identity,Good Characters,Green Eyes,,Male Characters,,Living Characters,1,Apr-82,1982
251294,Clothilde (Earth-616),\/Clothilde_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,Mar-82,1982
426725,Diane Lamarr (Earth-616),\/Diane_Lamarr_(Earth-616),Public Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,1,Mar-82,1982
246365,Donald Planet (Earth-616),\/Donald_Planet_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-82,1982
560201,Eblis (Earth-616),\/Eblis_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,Sep-82,1982
581774,Flea-Market Eating Flea (Earth-616),\/Flea-Market_Eating_Flea_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,Living Characters,1,Jan-82,1982
560208,Gnit (Earth-616),\/Gnit_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Jun-82,1982
683357,Hans Stryker (Earth-616),\/Hans_Stryker_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,Nov-82,1982
26070,Henkor (Earth-616),\/Henkor_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-82,1982
268917,Hotei Osho (Earth-616),\/Hotei_Osho_(Earth-616),Public Identity,Good Characters,,No Hair,Male Characters,,Living Characters,1,Aug-82,1982
26843,Joey Andrews (Earth-616),\/Joey_Andrews_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-82,1982
18838,Jou-Jouka (Earth-616),\/Jou-Jouka_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1,Apr-82,1982
387907,Kareesh-Bek (Earth-616),\/Kareesh-Bek_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-82,1982
410075,Katsuyori (Earth-616),\/Katsuyori_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Oct-82,1982
488829,Leila (Earth-616),\/Leila_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1,Apr-82,1982
388598,Master Sniper (Earth-616),\/Master_Sniper_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1,Mar-82,1982
625463,Mister Magic (Earth-616),\/Mister_Magic_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
625462,Mister Mayhem (Earth-616),\/Mister_Mayhem_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Aug-82,1982
625464,Mister Mind (Earth-616),\/Mister_Mind_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Aug-82,1982
625465,Mister Muscles (Earth-616),\/Mister_Muscles_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
425188,Rikky Keegan (Earth-616),\/Rikky_Keegan_(Earth-616),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,1,Oct-82,1982
248820,Rodney Stack (Earth-616),\/Rodney_Stack_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-82,1982
745813,Sardeth (Earth-616),\/Sardeth_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Aug-82,1982
745814,Solomus (Earth-616),\/Solomus_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Aug-82,1982
19335,Tattoo (Obadiah Stane Agent) (Earth-616),\/Tattoo_(Obadiah_Stane_Agent)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Sep-82,1982
556191,Tony Rome (Earth-616),\/Tony_Rome_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-82,1982
489383,William Darvin (Earth-616),\/William_Darvin_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Jun-82,1982
18580,Xenos (Gwenn) (Earth-616),\/Xenos_(Gwenn)_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Jan-82,1982
166236,Alpha (Mad Thinker Robot) (Earth-616),\/Alpha_(Mad_Thinker_Robot)_(Earth-616),No Dual Identity,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,May-83,1983
93573,Alyce Grimm (Earth-616),\/Alyce_Grimm_(Earth-616),,Good Characters,,Brown Hair,Female Characters,,Deceased Characters,1,Jul-83,1983
282044,Anne (Mutant) (Earth-616),\/Anne_(Mutant)_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,1,Jan-83,1983
478260,Dal Sendor (Earth-616),\/Dal_Sendor_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-83,1983
40370,Daryl Kane (Earth-616),\/Daryl_Kane_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-83,1983
745819,Dean Helm (Earth-616),\/Dean_Helm_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-83,1983
86570,Elata (Earth-616),\/Elata_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,1,Jan-83,1983
558058,Elsie Carson (Earth-616),\/Elsie_Carson_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1,Apr-83,1983
34316,Eye-Scream (Earth-616),\/Eye-Scream_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Apr-83,1983
478339,Gorn (Earth-616),\/Gorn_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-83,1983
430825,Hamir (Giant) (Earth-616),\/Hamir_(Giant)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jan-83,1983
431151,Helgi (Earth-616),\/Helgi_(Earth-616),,Bad Characters,,,,,Living Characters,1,Nov-83,1983
246765,Hrungnir (Earth-616),\/Hrungnir_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Mar-83,1983
604042,Iraina (Earth-616),\/Iraina_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1,May-83,1983
594230,Jergal Zadh (Earth-616),\/Jergal_Zadh_(Earth-616),,Bad Characters,White Eyes,Red Hair,Male Characters,,Living Characters,1,Nov-83,1983
706077,Orrick Rallison (Earth-616),\/Orrick_Rallison_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,,Living Characters,1,Feb-83,1983
478077,Roc of Lemuria (Earth-616),\/Roc_of_Lemuria_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-83,1983
706087,Sebastian Towers (Earth-616),\/Sebastian_Towers_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Feb-83,1983
478472,Taurus (Earth-616),\/Taurus_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-83,1983
478296,Xanthes (Earth-616),\/Xanthes_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,1,Dec-83,1983
581441,Akiro (Earth-616),\/Akiro_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,1,May-84,1984
430889,Aslak (Earth-616),\/Aslak_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
400056,Aven (Earth-616),\/Aven_(Earth-616),,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,May-84,1984
247637,Cloud-Rider (Earth-616),\/Cloud-Rider_(Earth-616),,Good Characters,,,,,Living Characters,1,May-84,1984
700850,Ephraim Soles (Earth-616),\/Ephraim_Soles_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,Jun-84,1984
488548,Eric Willis (Earth-616),\/Eric_Willis_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,1,Jul-84,1984
430888,Grolf (Earth-616),\/Grolf_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-84,1984
430894,Growler (Earth-616),\/Growler_(Earth-616),,Good Characters,,,,,Living Characters,1,Dec-84,1984
430891,Hakon (Earth-616),\/Hakon_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
653789,Heyatt (Earth-616),\/Heyatt_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jul-84,1984
430887,Horvald (Earth-616),\/Horvald_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
247888,Hounds of the Hunter (Earth-616),\/Hounds_of_the_Hunter_(Earth-616),,Bad Characters,,,,,Living Characters,1,Aug-84,1984
288985,Jakka (Earth-616),\/Jakka_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1,Oct-84,1984
18824,Johnny Jerome (Earth-616),\/Johnny_Jerome_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-84,1984
18780,Michael Keane (Earth-616),\/Michael_Keane_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1,Mar-84,1984
289080,Ramin (Earth-616),\/Ramin_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,1,Sep-84,1984
100012,Reuben Davis (Earth-616),\/Reuben_Davis_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,May-84,1984
430893,Solveig (Earth-616),\/Solveig_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,1,Dec-84,1984
431456,Throgg (Earth-616),\/Throgg_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Jan-84,1984
556351,Treefern (Earth-616),\/Treefern_(Earth-616),Public Identity,Good Characters,Green Eyes,Green Hair,Female Characters,,Living Characters,1,Jan-84,1984
247286,Victor Kreeger (Earth-616),\/Victor_Kreeger_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Jul-84,1984
34110,Water Elemental (Earth-616),\/Water_Elemental_(Earth-616),,Bad Characters,,,,,Living Characters,1,Sep-84,1984
113955,Ahmad Azis (Earth-616),\/Ahmad_Azis_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jun-85,1985
246266,Arnold Perril (Earth-616),\/Arnold_Perril_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-85,1985
462271,Astrid (Earth-616),\/Astrid_(Earth-616),No Dual Identity,Good Characters,Black Eyes,,Female Characters,,Living Characters,1,Dec-85,1985
262300,Binder (Earth-616),\/Binder_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,1,Dec-85,1985
543449,Bounty Hunter (Earth-616),\/Bounty_Hunter_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jul-85,1985
79783,Captain Mansfield (Earth-616),\/Captain_Mansfield_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-85,1985
19497,Commuter (Ron) (Earth-616),\/Commuter_(Ron)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Aug-85,1985
746411,Cossack (Earth-616),\/Cossack_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Apr-85,1985
511210,Darlene Dunderbeck (Earth-616),\/Darlene_Dunderbeck_(Earth-616),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,1,Dec-85,1985
16010,Dutta (Earth-616),\/Dutta_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1,Nov-85,1985
42112,Gerd (Earth-616),\/Gerd_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Nov-85,1985
597543,Gulka (Earth-616),\/Gulka_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1,Sep-85,1985
462270,Harpy (Earth-616),\/Harpy_(Earth-616),,Bad Characters,,Yellow Hair,Female Characters,,Living Characters,1,Dec-85,1985
250706,Henry Joem (Earth-616),\/Henry_Joem_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Sep-85,1985
462272,Horth (Earth-616),\/Horth_(Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1,Dec-85,1985
561534,Hubert St. Johns (Earth-616),\/Hubert_St._Johns_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-85,1985
734596,Illyrie (Earth-616),\/Illyrie_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,1,Apr-85,1985
18842,Jake Jones (Earth-616),\/Jake_Jones_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Mar-85,1985
253627,Josie Beller (Earth-616),\/Josie_Beller_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1,Sep-85,1985
581290,Julius Akerman (Earth-616),\/Julius_Akerman_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1,Jan-85,1985
734597,Laios (Earth-616),\/Laios_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Apr-85,1985
31116,Mike Stone (Earth-616),\/Mike_Stone_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Nov-85,1985
685046,Mjnari (Earth-616),\/Mjnari_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,1,Oct-85,1985
246420,Rowden Piper (Earth-616),\/Rowden_Piper_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1,Sep-85,1985
273372,SecBots (Earth-616),\/SecBots_(Earth-616),,Bad Characters,,,,,Living Characters,1,May-85,1985
461552,Soundscream (Earth-616),\/Soundscream_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Dec-85,1985
481595,Ahmet (Earth-616),\/Ahmet_(Earth-616),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Deceased Characters,1,Feb-86,1986
31388,Argos (Eternals) (Earth-616),\/Argos_(Eternals)_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Jun-86,1986
555149,Arthur Allan Smith (Earth-616),\/Arthur_Allan_Smith_(Earth-616),No Dual Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,Jan-86,1986
409450,Bandrhude (Earth-616),\/Bandrhude_(Earth-616),,Bad Characters,White Eyes,No Hair,Male Characters,,Living Characters,1,Jan-86,1986
425898,Bitterhorn (Earth-616),\/Bitterhorn_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Jan-86,1986
288877,Burka (Earth-616),\/Burka_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-86,1986
18352,Capricorn (Android) (Earth-616),\/Capricorn_(Android)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1,Oct-86,1986
88707,Carlo Cervello (Earth-616),\/Carlo_Cervello_(Earth-616),Public Identity,Bad Characters,Green Eyes,White Hair,Male Characters,,Living Characters,1,Jan-86,1986
251168,Ceci Ryder (Earth-616),\/Ceci_Ryder_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1,Jan-86,1986
46757,Col\u00e0brun (Earth-616),\/Col%C3%A0brun_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-86,1986
346677,Damos (Earth-616),\/Damos_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1,Dec-86,1986
436087,Fagan (troll) (Earth-616),\/Fagan_(troll)_(Earth-616),,Bad Characters,,,,,Living Characters,1,Aug-86,1986
72752,Frisky Martin (Earth-616),\/Frisky_Martin_(Earth-616),Public Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,Jan-86,1986
603130,George Banway (Earth-616),\/George_Banway_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
79674,Giles McHeath (Earth-616),\/Giles_McHeath_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Sep-86,1986
441174,Grungnir (Earth-616),\/Grungnir_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jan-86,1986
603129,Jack Hollinster (Earth-616),\/Jack_Hollinster_(Earth-616),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,1,Jan-86,1986
603131,Jonas Hardraker (Earth-616),\/Jonas_Hardraker_(Earth-616),Public Identity,Bad Characters,Black Eyes,Red Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
477636,Kezan Val (Earth-616),\/Kezan_Val_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,1,Sep-86,1986
477868,King Thamos (Earth-616),\/King_Thamos_(Earth-616),Public Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,,Deceased Characters,1,Sep-86,1986
508033,Lugner (Earth-616),\/Lugner_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Feb-86,1986
251170,Morton Erg (Earth-616),\/Morton_Erg_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jan-86,1986
346679,Myrrhot (Earth-616),\/Myrrhot_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Dec-86,1986
